subject,axis,mask1_name,mask2_name,mask1_measure_label,mask2_measure_label,hemi1,hemi2,hemi_label,corr,corr1,pvalue1
sub-51,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.9005441992972537,0.9005441992972537,0.0
sub-53,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.8150046863311635,0.8150046863311635,0.0
sub-53,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.8820861090408049,0.8820861090408049,0.0
sub-53,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.321875875805268,0.321875875805268,2.2619105387353887e-99
sub-53,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.7591430962132144,0.7591430962132144,0.0
sub-53,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.7785725558751284,0.7785725558751284,0.0
sub-53,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.6864768841472512,0.6864768841472512,0.0
sub-53,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.37709573095126653,0.37709573095126653,1.4412685958546112e-138
sub-53,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.6940874183081533,0.6940874183081533,0.0
sub-53,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.731596970906382,0.731596970906382,0.0
sub-53,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.29906254290432444,0.29906254290432444,2.1144705860355312e-85
sub-53,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.6399618725704712,0.6399618725704712,0.0
sub-53,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.7471165795924518,0.7471165795924518,0.0
sub-53,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.3203806976552275,0.3203806976552275,2.0339677175389184e-98
sub-53,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.566168176743185,0.566168176743185,0.0
sub-53,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.7974580401064703,0.7974580401064703,0.0
sub-54,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.7661922750659484,0.7661922750659484,0.0
sub-54,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.6865141375188332,0.6865141375188332,0.0
sub-54,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.10783468181082041,0.10783468181082041,4.53247564563632e-12
sub-54,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.34248920708955183,0.34248920708955183,4.375420320169905e-113
sub-54,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.4081530238990202,0.4081530238990202,3.0439988488924062e-164
sub-54,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.519603736381015,0.519603736381015,4.133683320063868e-282
sub-54,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,-0.060819494092696984,-0.060819494092696984,9.82533034052871e-05
sub-54,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.015207627939009583,0.015207627939009583,0.3305297510871581
sub-54,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.20700950922274935,0.20700950922274935,6.93189953577098e-41
sub-54,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.18871179796497883,0.18871179796497883,3.806393672100113e-34
sub-54,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.5143430225097372,0.5143430225097372,1.6600169667907547e-275
sub-54,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.6214957309715228,0.6214957309715228,0.0
sub-54,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.44590228759635325,0.44590228759635325,2.354327835553968e-199
sub-54,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.6178644349326171,0.6178644349326171,0.0
sub-54,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.5816425943947439,0.5816425943947439,0.0
sub-55,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.7669577449246301,0.7669577449246301,0.0
sub-55,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.7109784936570142,0.7109784936570142,0.0
sub-55,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.221969804292726,0.221969804292726,6.761647115066434e-47
sub-55,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.7805408348709048,0.7805408348709048,0.0
sub-55,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.6567926918096667,0.6567926918096667,0.0
sub-55,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.7429307369706346,0.7429307369706346,0.0
sub-55,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.12585155720607194,0.12585155720607194,6.257269320748527e-16
sub-55,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.6624481641893981,0.6624481641893981,0.0
sub-55,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.6394751217943448,0.6394751217943448,0.0
sub-55,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.030512843590368873,0.030512843590368873,0.05085745533163132
sub-55,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.6081936506376485,0.6081936506376485,0.0
sub-55,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.48149103507974994,0.48149103507974994,8.707523811771484e-237
sub-55,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.1712091845004607,0.1712091845004607,2.5727618006192787e-28
sub-55,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.3884931916266086,0.3884931916266086,1.1386277145177596e-147
sub-55,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.708888322396366,0.708888322396366,0.0
sub-56,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.4966642170827746,0.4966642170827746,3.819261162276294e-254
sub-56,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.6505055221654681,0.6505055221654681,0.0
sub-56,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,-0.08774079727980104,-0.08774079727980104,1.8599563080567803e-08
sub-56,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.5453216101028054,0.5453216101028054,0.0
sub-56,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.38919609093942,0.38919609093942,3.041388829012398e-148
sub-56,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.4360395769121583,0.4360395769121583,9.581722194707522e-190
sub-56,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.2397127208283068,0.2397127208283068,1.2706692719391138e-54
sub-56,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.7185747494193614,0.7185747494193614,0.0
sub-56,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.5986965467242479,0.5986965467242479,0.0
sub-56,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.26363689661749856,0.26363689661749856,4.281871235307777e-66
sub-56,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.407082027708475,0.407082027708475,2.6028327653176108e-163
sub-56,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.41788368065693077,0.41788368065693077,7.20459543470484e-173
sub-56,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.3847540823019241,0.3847540823019241,1.209605099670985e-144
sub-56,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.4776624808876658,0.4776624808876658,1.5241976161307153e-232
sub-56,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.7658717985608623,0.7658717985608623,0.0
sub-57,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.4151254969811952,0.4151254969811952,2.146604146199592e-170
sub-57,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.8546239929367371,0.8546239929367371,0.0
sub-57,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.15912882252948038,0.15912882252948038,1.227210706160608e-24
sub-57,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.8674080525798781,0.8674080525798781,0.0
sub-57,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.3470214840995083,0.3470214840995083,3.0366357080293993e-116
sub-57,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.5692985787656085,0.5692985787656085,0.0
sub-57,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.3175610309686532,0.3175610309686532,1.2371307508139356e-96
sub-57,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.47774055535327126,0.47774055535327126,1.2504053889022444e-232
sub-57,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.5497035960607851,0.5497035960607851,3.16e-322
sub-57,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.22006662247994718,0.22006662247994718,4.1692843479809626e-46
sub-57,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.7834801734909504,0.7834801734909504,0.0
sub-57,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.49015009424551537,0.49015009424551537,1.385136633288267e-246
sub-57,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.24401459920893925,0.24401459920893925,1.3535183891177083e-56
sub-57,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.6359539054730898,0.6359539054730898,0.0
sub-57,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.4565578132273675,0.4565578132273675,4.233556904838359e-210
sub-58,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.857515584565472,0.857515584565472,0.0
sub-58,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.9563028877504465,0.9563028877504465,0.0
sub-58,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.6948641490800106,0.6948641490800106,0.0
sub-58,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.9127882769631293,0.9127882769631293,0.0
sub-58,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.8525570117846476,0.8525570117846476,0.0
sub-58,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.8616143701147436,0.8616143701147436,0.0
sub-58,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.5670028055157628,0.5670028055157628,0.0
sub-58,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.8200782766441106,0.8200782766441106,0.0
sub-58,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.7090629726340565,0.7090629726340565,0.0
sub-58,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.719561031279482,0.719561031279482,0.0
sub-58,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.910561492369758,0.910561492369758,0.0
sub-58,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.8747130979528611,0.8747130979528611,0.0
sub-58,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.7645161918571057,0.7645161918571057,0.0
sub-58,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.8696735516154432,0.8696735516154432,0.0
sub-58,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.9353448330341432,0.9353448330341432,0.0
sub-60,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.8275650530426693,0.8275650530426693,0.0
sub-60,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.25687665194336945,0.25687665194336945,9.962654026587998e-63
sub-60,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.47631994261972144,0.47631994261972144,4.552088602474724e-231
sub-60,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.6867049606399678,0.6867049606399678,0.0
sub-60,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.6396274344329456,0.6396274344329456,0.0
sub-60,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.00022008137882164366,0.00022008137882164366,0.9887654310812093
sub-60,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.4590619888954057,0.4590619888954057,1.110343314158619e-212
sub-60,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.5209566624471521,0.5209566624471521,7.927737126179666e-284
sub-60,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.5298474763644324,0.5298474763644324,2.623700082889533e-295
sub-60,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,-0.045505249035434514,-0.045505249035434514,0.003580250832904158
sub-60,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.5552093183943895,0.5552093183943895,0.0
sub-60,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.3794807424895072,0.3794807424895072,1.9229458245912808e-140
sub-60,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.40346070980221266,0.40346070980221266,3.479898698844025e-160
sub-60,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.44814336316113546,0.44814336316113546,1.391989515131735e-201
sub-60,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.7421165549793405,0.7421165549793405,0.0
sub-61,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.6337712268069292,0.6337712268069292,0.0
sub-61,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.8440500043707261,0.8440500043707261,0.0
sub-61,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.1497950791278002,0.1497950791278002,5.504656203356723e-22
sub-61,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.6670123888258108,0.6670123888258108,0.0
sub-61,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.6079155428494314,0.6079155428494314,0.0
sub-61,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.8351842223107486,0.8351842223107486,0.0
sub-61,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.1399741024666544,0.1399741024666544,2.2582619988893423e-19
sub-61,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.49698006256431126,0.49698006256431126,1.6265422804340464e-254
sub-61,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.50435072150251,0.50435072150251,2.8090457754823756e-263
sub-61,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.11672360019547366,0.11672360019547366,6.698053726037549e-14
sub-61,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.6502772249208856,0.6502772249208856,0.0
sub-61,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.560617477923895,0.560617477923895,0.0
sub-61,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.3500675629470194,0.3500675629470194,2.1373575811111646e-118
sub-61,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.5906677356808862,0.5906677356808862,0.0
sub-61,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.795576827123744,0.795576827123744,0.0
sub-62,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.6286970735094415,0.6286970735094415,0.0
sub-62,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.6952355735905563,0.6952355735905563,0.0
sub-62,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.41666983080625936,0.41666983080625936,8.898491912983417e-172
sub-62,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.646217992353437,0.646217992353437,0.0
sub-62,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.33631636092466005,0.33631636092466005,7.227157183099628e-109
sub-62,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.7278389333219917,0.7278389333219917,0.0
sub-62,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.35973008338330154,0.35973008338330154,2.1983718791216389e-125
sub-62,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.6318847068219848,0.6318847068219848,0.0
sub-62,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.6157850720765317,0.6157850720765317,0.0
sub-62,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.2488417477540046,0.2488417477540046,7.434522313527832e-59
sub-62,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.6540888518581809,0.6540888518581809,0.0
sub-62,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.47758032297144765,0.47758032297144765,1.8771763622311982e-232
sub-62,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.5155364566620183,0.5155364566620183,5.397071124988247e-277
sub-62,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.481005348477163,0.481005348477163,3.0281229688172775e-236
sub-62,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.767963286687053,0.767963286687053,0.0
